hex_id,hex_area,canopykmsq,canopy_per,centroid_x,centroid_y
12001128,106088.115,20347.009,19.179,545397.2267,161100.7975
12001130,106088.115,47635.186,44.902,545397.2267,161450.7975
12001132,106088.115,11692.327,11.021,545397.2267,161800.7975
12001134,106088.115,17681.059,16.666,545397.2267,162150.7975
12001136,106088.115,10799.088,10.179,545397.2267,162500.7975
12001138,106088.115,4446.155,4.191,545397.2267,162850.7975
12001140,106088.115,13720.093,12.933,545397.2267,163200.7975
12001142,106088.115,44400.608,41.853,545397.2267,163550.7975
12001144,106088.115,23974.085,22.598,545397.2267,163900.7975
12001146,106088.115,18779.678,17.702,545397.2267,164250.7975
12001148,106088.115,10203.455,9.618,545397.2267,164600.7975
12001150,106088.115,7570.717,7.136,545397.2267,164950.7975
12001152,106088.115,13692.746,12.907,545397.2267,165300.7975
12001154,106088.115,23688.564,22.329,545397.2267,165650.7975
12001156,106088.115,17619.685,16.609,545397.2267,166000.7975
12001158,106088.115,23934.91,22.561,545397.2267,166350.7975
12001160,106088.115,19180.468,18.08,545397.2267,166700.7975
12001162,106088.115,26426.075,24.91,545397.2267,167050.7975
12001164,106088.115,24098.18,22.715,545397.2267,167400.7975
12001166,106088.115,25128.887,23.687,545397.2267,167750.7975
12001168,106088.115,27790.254,26.195,545397.2267,168100.7975
12001170,106088.115,22749.987,21.444,545397.2267,168450.7975
12001172,106088.115,26977.375,25.429,545397.2267,168800.7975
12001174,106088.115,63634.08,59.982,545397.2267,169150.7975
12001176,106088.115,48025.706,45.27,545397.2267,169500.7975
12001178,106088.115,102574.633,96.688,545397.2267,169850.7975
12001180,106088.115,61042.939,57.54,545397.2267,170200.7975
12001182,106088.115,55961.241,52.75,545397.2267,170550.7975
12001184,106088.115,18629.095,17.56,545397.2267,170900.7975
12001186,106088.115,57908.002,54.585,545397.2267,171250.7975
12001188,106088.115,18794.83,17.716,545397.2267,171600.7975
12001190,106088.115,17346.903,16.351,545397.2267,171950.7975
12001192,106088.115,20135.808,18.98,545397.2267,172300.7975
12001194,106088.115,12217.824,11.517,545397.2267,172650.7975
12001196,106088.115,8969.163,8.454,545397.2267,173000.7975
12001198,106088.115,8487.24,8.0,545397.2267,173350.7975
12001200,106088.115,9067.891,8.548,545397.2267,173700.7975
12001202,106088.115,8534.546,8.045,545397.2267,174050.7975
12001204,106088.115,4797.141,4.522,545397.2267,174400.7975
12001206,106088.115,2546.829,2.401,545397.2267,174750.7975
12001208,106088.115,2858.281,2.694,545397.2267,175100.7975
12001210,106088.115,5261.286,4.959,545397.2267,175450.7975
12001212,106088.115,6798.639,6.408,545397.2267,175800.7975
12001214,106088.115,7233.057,6.818,545397.2267,176150.7975
12001216,106088.115,8630.157,8.135,545397.2267,176500.7975
12001218,106088.115,9858.584,9.293,545397.2267,176850.7975
12001220,106088.115,4699.659,4.43,545397.2267,177200.7975
12001222,106088.115,11567.466,10.904,545397.2267,177550.7975
12001224,106088.115,10074.061,9.496,545397.2267,177900.7975
12001226,106088.115,17831.769,16.808,545397.2267,178250.7975
12001228,106088.115,8718.86,8.219,545397.2267,178600.7975
12001230,106088.115,4491.841,4.234,545397.2267,178950.7975
12001232,106088.115,9565.681,9.017,545397.2267,179300.7975
12001234,106088.115,6848.897,6.456,545397.2267,179650.7975
12001236,106088.115,11183.292,10.542,545397.2267,180000.7975
12001238,106088.115,45744.245,43.119,545397.2267,180350.7975
12001240,106088.115,29888.596,28.173,545397.2267,180700.7975
12001242,106088.115,13603.487,12.823,545397.2267,181050.7975
12001244,106088.115,0,0.0,545397.2267,181400.7975
12001246,106088.115,3809.791,3.591,545397.2267,181750.7975
12001248,106088.115,6016.821,5.672,545397.2267,182100.7975
12001250,106088.115,831.988,0.784,545397.2267,182450.7975
12001252,106088.115,10574.054,9.967,545397.2267,182800.7975
12001254,106088.115,12804.009,12.069,545397.2267,183150.7975
12001256,106088.115,18218.981,17.173,545397.2267,183500.7975
12001258,106088.115,17561.933,16.554,545397.2267,183850.7975
12001260,106088.115,20376.765,19.207,545397.2267,184200.7975
12001262,106088.115,22538.414,21.245,545397.2267,184550.7975
12001264,106088.115,25735.965,24.259,545397.2267,184900.7975
12001266,106088.115,24554.18,23.145,545397.2267,185250.7975
12001268,106088.115,24923.749,23.493,545397.2267,185600.7975
12001270,106088.115,36621.171,34.52,545397.2267,185950.7975
12001272,106088.115,34048.105,32.094,545397.2267,186300.7975
12001274,106088.115,11571.411,10.907,545397.2267,186650.7975
12001276,106088.115,12672.999,11.946,545397.2267,187000.7975
12001278,106088.115,13182.456,12.426,545397.2267,187350.7975
12001280,106088.115,13372.186,12.605,545397.2267,187700.7975
12001282,106088.115,21854.098,20.6,545397.2267,188050.7975
12001284,106088.115,18334.321,17.282,545397.2267,188400.7975
12001286,106088.115,15219.111,14.346,545397.2267,188750.7975
12001288,106088.115,16028.442,15.109,545397.2267,189100.7975
12001290,106088.115,1463.837,1.38,545397.2267,189450.7975
12001292,106088.115,5846.887,5.511,545397.2267,189800.7975
12001294,106088.115,34704.168,32.713,545397.2267,190150.7975
12001296,106088.115,6569.514,6.193,545397.2267,190500.7975
12001298,106088.115,21617.316,20.377,545397.2267,190850.7975
12001300,106088.115,3323.191,3.132,545397.2267,191200.7975
12001302,106088.115,14374.46,13.55,545397.2267,191550.7975
12001304,106088.115,14293.262,13.473,545397.2267,191900.7975
12001306,106088.115,11966.237,11.28,545397.2267,192250.7975
12001308,106088.115,47273.282,44.56,545397.2267,192600.7975
12011107,106088.115,18250.235,17.203,545700.3356,157425.7975
12011121,106088.115,75770.46,71.422,545700.3356,159875.7975
12011123,106088.115,82068.12,77.358,545700.3356,160225.7975
12011125,106088.115,37110.944,34.981,545700.3356,160575.7975
12011127,106088.115,18043.368,17.008,545700.3356,160925.7975
12011129,106088.115,45726.505,43.102,545700.3356,161275.7975
12011131,106088.115,16466.814,15.522,545700.3356,161625.7975
12011133,106088.115,11358.579,10.707,545700.3356,161975.7975
12011135,106088.115,25054.71,23.617,545700.3356,162325.7975
12011137,106088.115,12245.032,11.542,545700.3356,162675.7975
12011139,106088.115,11356.555,10.705,545700.3356,163025.7975
12011141,106088.115,7906.88,7.453,545700.3356,163375.7975
12011143,106088.115,13378.953,12.611,545700.3356,163725.7975
12011145,106088.115,11685.861,11.015,545700.3356,164075.7975
12011147,106088.115,17711.029,16.695,545700.3356,164425.7975
12011149,106088.115,8747.693,8.246,545700.3356,164775.7975
12011151,106088.115,23749.483,22.387,545700.3356,165125.7975
12011153,106088.115,31844.508,30.017,545700.3356,165475.7975
12011155,106088.115,21841.516,20.588,545700.3356,165825.7975
12011157,106088.115,21736.979,20.49,545700.3356,166175.7975
12011159,106088.115,21109.211,19.898,545700.3356,166525.7975
12011161,106088.115,15408.471,14.524,545700.3356,166875.7975
12011163,106088.115,63683.302,60.029,545700.3356,167225.7975
12011165,106088.115,17256.588,16.266,545700.3356,167575.7975
12011167,106088.115,15715.418,14.814,545700.3356,167925.7975
12011169,106088.115,20867.121,19.67,545700.3356,168275.7975
12011171,106088.115,23811.08,22.445,545700.3356,168625.7975
12011173,106088.115,30163.616,28.433,545700.3356,168975.7975
12011175,106088.115,54531.873,51.402,545700.3356,169325.7975
12011177,106088.115,40904.182,38.557,545700.3356,169675.7975
12011179,106088.115,60873.162,57.38,545700.3356,170025.7975
12011181,106088.115,24461.051,23.057,545700.3356,170375.7975
12011183,106088.115,50573.663,47.671,545700.3356,170725.7975
12011185,106088.115,20127.341,18.972,545700.3356,171075.7975
12011187,106088.115,14317.965,13.496,545700.3356,171425.7975
12011189,106088.115,15008.537,14.147,545700.3356,171775.7975
12011191,106088.115,25544.837,24.079,545700.3356,172125.7975
12011193,106088.115,18958.096,17.87,545700.3356,172475.7975
12011195,106088.115,11738.594,11.065,545700.3356,172825.7975
12011197,106088.115,14229.567,13.413,545700.3356,173175.7975
12011199,106088.115,14889.56,14.035,545700.3356,173525.7975
12011201,106088.115,23734.98,22.373,545700.3356,173875.7975
12011203,106088.115,5007.363,4.72,545700.3356,174225.7975
12011205,106088.115,4242.125,3.999,545700.3356,174575.7975
12011207,106088.115,3043.9,2.869,545700.3356,174925.7975
12011209,106088.115,3308.745,3.119,545700.3356,175275.7975
12011211,106088.115,4640.729,4.374,545700.3356,175625.7975
12011213,106088.115,5682.059,5.356,545700.3356,175975.7975
12011215,106088.115,6012.144,5.667,545700.3356,176325.7975
12011217,106088.115,5310.876,5.006,545700.3356,176675.7975
12011219,106088.115,11483.947,10.825,545700.3356,177025.7975
12011221,106088.115,19127.392,18.03,545700.3356,177375.7975
12011223,106088.115,51999.703,49.016,545700.3356,177725.7975
12011225,106088.115,39955.789,37.663,545700.3356,178075.7975
12011227,106088.115,14722.477,13.878,545700.3356,178425.7975
12011229,106088.115,17535.585,16.529,545700.3356,178775.7975
12011231,106088.115,10573.922,9.967,545700.3356,179125.7975
12011233,106088.115,6841.618,6.449,545700.3356,179475.7975
12011235,106088.115,25540.634,24.075,545700.3356,179825.7975
12011237,106088.115,40602.294,38.272,545700.3356,180175.7975
12011239,106088.115,23287.934,21.952,545700.3356,180525.7975
12011241,106088.115,41648.756,39.259,545700.3356,180875.7975
12011243,106088.115,0,0.0,545700.3356,181225.7975
12011245,106088.115,421.951,0.398,545700.3356,181575.7975
12011247,106088.115,6511.309,6.138,545700.3356,181925.7975
12011249,106088.115,7623.424,7.186,545700.3356,182275.7975
12011251,106088.115,2124.417,2.003,545700.3356,182625.7975
12011253,106088.115,12868.388,12.13,545700.3356,182975.7975
12011255,106088.115,24509.573,23.103,545700.3356,183325.7975
12011257,106088.115,25030.683,23.594,545700.3356,183675.7975
12011259,106088.115,16113.592,15.189,545700.3356,184025.7975
12011261,106088.115,21368.579,20.142,545700.3356,184375.7975
12011263,106088.115,21331.793,20.108,545700.3356,184725.7975
12011265,106088.115,26876.469,25.334,545700.3356,185075.7975
12011267,106088.115,24830.627,23.406,545700.3356,185425.7975
12011269,106088.115,30334.961,28.594,545700.3356,185775.7975
12011271,106088.115,45054.609,42.469,545700.3356,186125.7975
12011273,106088.115,28630.294,26.987,545700.3356,186475.7975
12011275,106088.115,14536.988,13.703,545700.3356,186825.7975
12011277,106088.115,15093.541,14.227,545700.3356,187175.7975
12011279,106088.115,18492.901,17.432,545700.3356,187525.7975
12011281,106088.115,14818.843,13.968,545700.3356,187875.7975
12011283,106088.115,11109.35,10.472,545700.3356,188225.7975
12011285,106088.115,5520.936,5.204,545700.3356,188575.7975
12011287,106088.115,17767.667,16.748,545700.3356,188925.7975
12011289,106088.115,23454.558,22.109,545700.3356,189275.7975
12011291,106088.115,10753.045,10.136,545700.3356,189625.7975
12011293,106088.115,14457.477,13.628,545700.3356,189975.7975
12011295,106088.115,21969.021,20.708,545700.3356,190325.7975
12011297,106088.115,15348.39,14.468,545700.3356,190675.7975
12011299,106088.115,15299.636,14.422,545700.3356,191025.7975
12011301,106088.115,6478.796,6.107,545700.3356,191375.7975
12011303,106088.115,16845.419,15.879,545700.3356,191725.7975
12011305,106088.115,11287.205,10.639,545700.3356,192075.7975
12011307,106088.115,28032.093,26.423,545700.3356,192425.7975
12021122,106088.08,94006.382,88.612,546003.44445,160050.7975
12021124,106088.08,30870.951,29.099,546003.44445,160400.7975
12021126,106088.08,51027.245,48.099,546003.44445,160750.7975
12021128,106088.08,35725.005,33.675,546003.44445,161100.7975
12021130,106088.08,8441.184,7.957,546003.44445,161450.7975
12021132,106088.08,3115.221,2.936,546003.44445,161800.7975
12021134,106088.08,5473.393,5.159,546003.44445,162150.7975
12021136,106088.08,9946.958,9.376,546003.44445,162500.7975
12021138,106088.08,6023.936,5.678,546003.44445,162850.7975
12021140,106088.08,13147.42,12.393,546003.44445,163200.7975
12021142,106088.08,20919.603,19.719,546003.44445,163550.7975
12021144,106088.08,12705.513,11.976,546003.44445,163900.7975
12021146,106088.08,26719.658,25.186,546003.44445,164250.7975
12021148,106088.08,15844.615,14.935,546003.44445,164600.7975
12021150,106088.08,25799.041,24.319,546003.44445,164950.7975
12021152,106088.08,19734.97,18.602,546003.44445,165300.7975
12021154,106088.08,16267.412,15.334,546003.44445,165650.7975
12021156,106088.08,8072.685,7.609,546003.44445,166000.7975
12021158,106088.08,15171.889,14.301,546003.44445,166350.7975
12021160,106088.08,17161.19,16.176,546003.44445,166700.7975
12021162,106088.08,19281.795,18.175,546003.44445,167050.7975
12021164,106088.08,17292.667,16.3,546003.44445,167400.7975
12021166,106088.08,11960.87,11.274,546003.44445,167750.7975
12021168,106088.08,10625.125,10.015,546003.44445,168100.7975
12021170,106088.08,17740.966,16.723,546003.44445,168450.7975
12021172,106088.08,16369.997,15.431,546003.44445,168800.7975
12021174,106088.08,12581.028,11.859,546003.44445,169150.7975
12021176,106088.08,12407.109,11.695,546003.44445,169500.7975
12021178,106088.08,50709.754,47.8,546003.44445,169850.7975
12021180,106088.08,38555.965,36.343,546003.44445,170200.7975
12021182,106088.08,62505.338,58.918,546003.44445,170550.7975
12021184,106088.08,29287.784,27.607,546003.44445,170900.7975
12021186,106088.08,21521.811,20.287,546003.44445,171250.7975
12021188,106088.08,16769.693,15.807,546003.44445,171600.7975
12021190,106088.08,19268.426,18.163,546003.44445,171950.7975
12021192,106088.08,22646.837,21.347,546003.44445,172300.7975
12021194,106088.08,9833.442,9.269,546003.44445,172650.7975
12021196,106088.08,16631.778,15.677,546003.44445,173000.7975
12021198,106088.08,24668.155,23.253,546003.44445,173350.7975
12021200,106088.08,11482.778,10.824,546003.44445,173700.7975
12021202,106088.08,5163.307,4.867,546003.44445,174050.7975
12021204,106088.08,2916.295,2.749,546003.44445,174400.7975
12021206,106088.08,2136.119,2.014,546003.44445,174750.7975
12021208,106088.08,2665.713,2.513,546003.44445,175100.7975
12021210,106088.08,4024.267,3.793,546003.44445,175450.7975
12021212,106088.08,3947.527,3.721,546003.44445,175800.7975
12021214,106088.08,6611.214,6.232,546003.44445,176150.7975
12021216,106088.08,5580.454,5.26,546003.44445,176500.7975
12021218,106088.08,8317.844,7.841,546003.44445,176850.7975
12021220,106088.08,7075.064,6.669,546003.44445,177200.7975
12021222,106088.08,16150.808,15.224,546003.44445,177550.7975
12021224,106088.08,35195.081,33.175,546003.44445,177900.7975
12021226,106088.08,15416.666,14.532,546003.44445,178250.7975
12021228,106088.08,15707.13,14.806,546003.44445,178600.7975
12021230,106088.08,13501.293,12.726,546003.44445,178950.7975
12021232,106088.08,16780.652,15.818,546003.44445,179300.7975
12021234,106088.08,4843.332,4.565,546003.44445,179650.7975
12021236,106088.08,22540.459,21.247,546003.44445,180000.7975
12021238,106088.08,13381.407,12.613,546003.44445,180350.7975
12021240,106088.08,29441.021,27.751,546003.44445,180700.7975
12021242,106088.08,21296.152,20.074,546003.44445,181050.7975
12021244,106088.08,8.952,0.008,546003.44445,181400.7975
12021246,106088.08,3762.333,3.546,546003.44445,181750.7975
12021248,106088.08,12711.165,11.982,546003.44445,182100.7975
12021250,106088.08,10830.547,10.209,546003.44445,182450.7975
12021252,106088.08,8378.011,7.897,546003.44445,182800.7975
12021254,106088.08,14945.31,14.088,546003.44445,183150.7975
12021256,106088.08,10830.136,10.209,546003.44445,183500.7975
12021258,106088.08,19555.039,18.433,546003.44445,183850.7975
12021260,106088.08,31250.069,29.457,546003.44445,184200.7975
12021262,106088.08,39171.765,36.924,546003.44445,184550.7975
12021264,106088.08,26406.912,24.891,546003.44445,184900.7975
12021266,106088.08,22098.292,20.83,546003.44445,185250.7975
12021268,106088.08,27290.446,25.724,546003.44445,185600.7975
12021270,106088.08,24111.45,22.728,546003.44445,185950.7975
12021272,106088.08,28442.544,26.81,546003.44445,186300.7975
12021274,106088.08,21443.314,20.213,546003.44445,186650.7975
12021276,106088.08,20159.516,19.003,546003.44445,187000.7975
12021278,106088.08,12350.149,11.641,546003.44445,187350.7975
12021280,106088.08,14440.002,13.611,546003.44445,187700.7975
12021282,106088.08,15729.776,14.827,546003.44445,188050.7975
12021284,106088.08,31264.987,29.471,546003.44445,188400.7975
12021286,106088.08,33804.598,31.865,546003.44445,188750.7975
12021288,106088.08,38030.478,35.848,546003.44445,189100.7975
12021290,106088.08,8829.795,8.323,546003.44445,189450.7975
12021292,106088.08,6020.32,5.675,546003.44445,189800.7975
12021294,106088.08,29024.901,27.359,546003.44445,190150.7975
12021296,106088.08,50516.954,47.618,546003.44445,190500.7975
12021298,106088.08,16048.591,15.128,546003.44445,190850.7975
12021300,106088.08,5022.463,4.734,546003.44445,191200.7975
12021302,106088.08,3624.519,3.417,546003.44445,191550.7975
12021304,106088.08,11524.149,10.863,546003.44445,191900.7975
12021306,106088.08,16554.79,15.605,546003.44445,192250.7975
12021308,106088.08,31546.649,29.736,546003.44445,192600.7975
12031125,106088.115,17947.795,16.918,546306.5533,160575.7975
12031127,106088.115,3570.188,3.365,546306.5533,160925.7975
12031129,106088.115,2380.369,2.244,546306.5533,161275.7975
12031131,106088.115,10752.345,10.135,546306.5533,161625.7975
12031133,106088.115,5840.004,5.505,546306.5533,161975.7975
12031135,106088.115,12693.798,11.965,546306.5533,162325.7975
12031137,106088.115,9860.419,9.295,546306.5533,162675.7975
12031139,106088.115,7394.39,6.97,546306.5533,163025.7975
12031141,106088.115,26714.836,25.182,546306.5533,163375.7975
12031143,106088.115,29887.306,28.172,546306.5533,163725.7975
12031145,106088.115,23088.508,21.764,546306.5533,164075.7975
12031147,106088.115,19417.817,18.303,546306.5533,164425.7975
12031149,106088.115,16569.442,15.619,546306.5533,164775.7975
12031151,106088.115,18298.1,17.248,546306.5533,165125.7975
12031153,106088.115,18185.823,17.142,546306.5533,165475.7975
12031155,106088.115,15460.044,14.573,546306.5533,165825.7975
12031157,106088.115,6462.549,6.092,546306.5533,166175.7975
12031159,106088.115,9289.403,8.756,546306.5533,166525.7975
12031161,106088.115,6413.047,6.045,546306.5533,166875.7975
12031163,106088.115,9671.491,9.116,546306.5533,167225.7975
12031165,106088.115,7023.063,6.62,546306.5533,167575.7975
12031167,106088.115,9924.139,9.355,546306.5533,167925.7975
12031169,106088.115,28872.203,27.215,546306.5533,168275.7975
12031171,106088.115,10126.652,9.546,546306.5533,168625.7975
12031173,106088.115,12709.047,11.98,546306.5533,168975.7975
12031175,106088.115,15667.433,14.768,546306.5533,169325.7975
12031177,106088.115,20089.033,18.936,546306.5533,169675.7975
12031179,106088.115,14381.043,13.556,546306.5533,170025.7975
12031181,106088.115,50036.546,47.165,546306.5533,170375.7975
12031183,106088.115,40882.201,38.536,546306.5533,170725.7975
12031185,106088.115,26306.746,24.797,546306.5533,171075.7975
12031187,106088.115,32994.423,31.101,546306.5533,171425.7975
12031189,106088.115,11807.198,11.13,546306.5533,171775.7975
12031191,106088.115,11044.513,10.411,546306.5533,172125.7975
12031193,106088.115,14157.872,13.345,546306.5533,172475.7975
12031195,106088.115,18270.814,17.222,546306.5533,172825.7975
12031197,106088.115,19132.232,18.034,546306.5533,173175.7975
12031199,106088.115,13529.467,12.753,546306.5533,173525.7975
12031201,106088.115,6306.496,5.945,546306.5533,173875.7975
12031203,106088.115,6951.737,6.553,546306.5533,174225.7975
12031205,106088.115,3735.965,3.522,546306.5533,174575.7975
12031207,106088.115,4556.119,4.295,546306.5533,174925.7975
12031209,106088.115,4443.432,4.188,546306.5533,175275.7975
12031211,106088.115,4136.361,3.899,546306.5533,175625.7975
12031213,106088.115,2411.061,2.273,546306.5533,175975.7975
12031215,106088.115,5547.431,5.229,546306.5533,176325.7975
12031217,106088.115,5552.912,5.234,546306.5533,176675.7975
12031219,106088.115,23710.928,22.35,546306.5533,177025.7975
12031221,106088.115,12108.799,11.414,546306.5533,177375.7975
12031223,106088.115,67572.754,63.695,546306.5533,177725.7975
12031225,106088.115,74998.844,70.695,546306.5533,178075.7975
12031227,106088.115,16854.868,15.888,546306.5533,178425.7975
12031229,106088.115,14263.04,13.445,546306.5533,178775.7975
12031231,106088.115,14204.182,13.389,546306.5533,179125.7975
12031233,106088.115,14742.182,13.896,546306.5533,179475.7975
12031235,106088.115,19964.854,18.819,546306.5533,179825.7975
12031237,106088.115,24777.731,23.356,546306.5533,180175.7975
12031239,106088.115,31513.155,29.705,546306.5533,180525.7975
12031241,106088.115,31558.755,29.748,546306.5533,180875.7975
12031243,106088.115,132.241,0.125,546306.5533,181225.7975
12031245,106088.115,286.941,0.27,546306.5533,181575.7975
12031247,106088.115,3390.831,3.196,546306.5533,181925.7975
12031249,106088.115,5778.9,5.447,546306.5533,182275.7975
12031251,106088.115,6284.44,5.924,546306.5533,182625.7975
12031253,106088.115,17370.515,16.374,546306.5533,182975.7975
12031255,106088.115,15420.563,14.536,546306.5533,183325.7975
12031257,106088.115,11053.779,10.419,546306.5533,183675.7975
12031259,106088.115,25745.539,24.268,546306.5533,184025.7975
12031261,106088.115,39606.763,37.334,546306.5533,184375.7975
12031263,106088.115,10766.595,10.149,546306.5533,184725.7975
12031265,106088.115,17010.326,16.034,546306.5533,185075.7975
12031267,106088.115,25460.418,23.999,546306.5533,185425.7975
12031269,106088.115,17591.555,16.582,546306.5533,185775.7975
12031271,106088.115,19144.404,18.046,546306.5533,186125.7975
12031273,106088.115,22917.594,21.602,546306.5533,186475.7975
12031275,106088.115,18471.423,17.411,546306.5533,186825.7975
12031277,106088.115,14936.515,14.079,546306.5533,187175.7975
12031279,106088.115,12354.782,11.646,546306.5533,187525.7975
12031281,106088.115,20763.43,19.572,546306.5533,187875.7975
12031283,106088.115,12225.594,11.524,546306.5533,188225.7975
12031285,106088.115,21182.896,19.967,546306.5533,188575.7975
12031287,106088.115,13479.48,12.706,546306.5533,188925.7975
12031289,106088.115,42217.128,39.794,546306.5533,189275.7975
12031291,106088.115,1180.587,1.113,546306.5533,189625.7975
12031293,106088.115,24260.768,22.869,546306.5533,189975.7975
12031295,106088.115,8525.779,8.037,546306.5533,190325.7975
12031297,106088.115,2784.182,2.624,546306.5533,190675.7975
12031299,106088.115,1644.664,1.55,546306.5533,191025.7975
12031301,106088.115,10672.787,10.06,546306.5533,191375.7975
12031303,106088.115,16941.068,15.969,546306.5533,191725.7975
12031305,106088.115,14114.364,13.304,546306.5533,192075.7975
12031307,106088.115,16542.217,15.593,546306.5533,192425.7975
12031309,106088.115,48378.957,45.603,546306.5533,192775.7975
12041126,106088.115,7371.861,6.949,546609.6622,160750.7975
12041128,106088.115,21280.667,20.059,546609.6622,161100.7975
12041130,106088.115,21647.037,20.405,546609.6622,161450.7975
12041132,106088.115,33379.888,31.464,546609.6622,161800.7975
12041134,106088.115,23450.583,22.105,546609.6622,162150.7975
12041136,106088.115,739.306,0.697,546609.6622,162500.7975
12041138,106088.115,21784.388,20.534,546609.6622,162850.7975
12041140,106088.115,58483.201,55.127,546609.6622,163200.7975
12041142,106088.115,45938.879,43.303,546609.6622,163550.7975
12041144,106088.115,33865.725,31.922,546609.6622,163900.7975
12041146,106088.115,20205.959,19.046,546609.6622,164250.7975
12041148,106088.115,12145.384,11.448,546609.6622,164600.7975
12041150,106088.115,16101.338,15.177,546609.6622,164950.7975
12041152,106088.115,14906.684,14.051,546609.6622,165300.7975
12041154,106088.115,18145.072,17.104,546609.6622,165650.7975
12041156,106088.115,8529.591,8.04,546609.6622,166000.7975
12041158,106088.115,10957.558,10.329,546609.6622,166350.7975
12041160,106088.115,20909.283,19.709,546609.6622,166700.7975
12041162,106088.115,10770.561,10.152,546609.6622,167050.7975
12041164,106088.115,14160.171,13.348,546609.6622,167400.7975
12041166,106088.115,5155.428,4.86,546609.6622,167750.7975
12041168,106088.115,5952.257,5.611,546609.6622,168100.7975
12041170,106088.115,4315.198,4.068,546609.6622,168450.7975
12041172,106088.115,9353.587,8.817,546609.6622,168800.7975
12041174,106088.115,14526.056,13.692,546609.6622,169150.7975
12041176,106088.115,11228.973,10.585,546609.6622,169500.7975
12041178,106088.115,12777.095,12.044,546609.6622,169850.7975
12041180,106088.115,16120.207,15.195,546609.6622,170200.7975
12041182,106088.115,33679.824,31.747,546609.6622,170550.7975
12041184,106088.115,50191.18,47.311,546609.6622,170900.7975
12041186,106088.115,27270.026,25.705,546609.6622,171250.7975
12041188,106088.115,23188.922,21.858,546609.6622,171600.7975
12041190,106088.115,23819.383,22.452,546609.6622,171950.7975
12041192,106088.115,22925.724,21.61,546609.6622,172300.7975
12041194,106088.115,16476.368,15.531,546609.6622,172650.7975
12041196,106088.115,17985.477,16.953,546609.6622,173000.7975
12041198,106088.115,23862.217,22.493,546609.6622,173350.7975
12041200,106088.115,19570.752,18.448,546609.6622,173700.7975
12041202,106088.115,6155.03,5.802,546609.6622,174050.7975
12041204,106088.115,3634.569,3.426,546609.6622,174400.7975
12041206,106088.115,4893.926,4.613,546609.6622,174750.7975
12041208,106088.115,10667.424,10.055,546609.6622,175100.7975
12041210,106088.115,9962.671,9.391,546609.6622,175450.7975
12041212,106088.115,1433.81,1.352,546609.6622,175800.7975
12041214,106088.115,3920.801,3.696,546609.6622,176150.7975
12041216,106088.115,4223.727,3.981,546609.6622,176500.7975
12041218,106088.115,13439.893,12.669,546609.6622,176850.7975
12041220,106088.115,16504.552,15.557,546609.6622,177200.7975
12041222,106088.115,69795.968,65.791,546609.6622,177550.7975
12041224,106088.115,95533.224,90.051,546609.6622,177900.7975
12041226,106088.115,42482.599,40.045,546609.6622,178250.7975
12041228,106088.115,15819.355,14.912,546609.6622,178600.7975
12041230,106088.115,14533.266,13.699,546609.6622,178950.7975
12041232,106088.115,11477.397,10.819,546609.6622,179300.7975
12041234,106088.115,25221.053,23.774,546609.6622,179650.7975
12041236,106088.115,33100.785,31.201,546609.6622,180000.7975
12041238,106088.115,40228.615,37.92,546609.6622,180350.7975
12041240,106088.115,24328.95,22.933,546609.6622,180700.7975
12041242,106088.115,15478.534,14.59,546609.6622,181050.7975
12041244,106088.115,0,0.0,546609.6622,181400.7975
12041246,106088.115,496.458,0.468,546609.6622,181750.7975
12041248,106088.115,4323.589,4.075,546609.6622,182100.7975
12041250,106088.115,27692.214,26.103,546609.6622,182450.7975
12041252,106088.115,30559.595,28.806,546609.6622,182800.7975
12041254,106088.115,14536.759,13.703,546609.6622,183150.7975
12041256,106088.115,5937.201,5.596,546609.6622,183500.7975
12041258,106088.115,17955.023,16.925,546609.6622,183850.7975
12041260,106088.115,23209.985,21.878,546609.6622,184200.7975
12041262,106088.115,17098.656,16.117,546609.6622,184550.7975
12041264,106088.115,23243.563,21.91,546609.6622,184900.7975
12041266,106088.115,23861.797,22.492,546609.6622,185250.7975
12041268,106088.115,17936.555,16.907,546609.6622,185600.7975
12041270,106088.115,24859.508,23.433,546609.6622,185950.7975
12041272,106088.115,24099.749,22.717,546609.6622,186300.7975
12041274,106088.115,24711.598,23.293,546609.6622,186650.7975
12041276,106088.115,14017.147,13.213,546609.6622,187000.7975
12041278,106088.115,16555.16,15.605,546609.6622,187350.7975
12041280,106088.115,16707.416,15.749,546609.6622,187700.7975
12041282,106088.115,22302.635,21.023,546609.6622,188050.7975
12041284,106088.115,15709.406,14.808,546609.6622,188400.7975
12041286,106088.115,17582.252,16.573,546609.6622,188750.7975
12041288,106088.115,39397.741,37.137,546609.6622,189100.7975
12041290,106088.115,45235.379,42.639,546609.6622,189450.7975
12041292,106088.115,23237.923,21.904,546609.6622,189800.7975
12041294,106088.115,14175.306,13.362,546609.6622,190150.7975
12041296,106088.115,25014.624,23.579,546609.6622,190500.7975
12041298,106088.115,5580.557,5.26,546609.6622,190850.7975
12041300,106088.115,758.698,0.715,546609.6622,191200.7975
12041302,106088.115,9300.775,8.767,546609.6622,191550.7975
12041304,106088.115,16916.689,15.946,546609.6622,191900.7975
12041306,106088.115,19383.449,18.271,546609.6622,192250.7975
12041308,106088.115,15384.304,14.501,546609.6622,192600.7975
12041310,106088.115,48691.467,45.897,546609.6622,192950.7975
